Date,Value
2005/11/7,460.4000 
2005/11/8,462.3000 
2005/11/9,467.5000 
2005/11/10,467.7000 
2005/11/11,469.4000 
2005/11/14,469.1000 
2005/11/15,469.0000 
2005/11/16,479.1000 
2005/11/17,486.9000 
2005/11/18,486.2000 
2005/11/21,489.5000 
2005/11/22,492.9000 
2005/11/23,492.3000 
2005/11/28,498.3000 
2005/11/29,503.5000 
2005/11/30,498.7000 
2005/12/1,506.3000 
2005/12/2,507.0000 
2005/12/5,512.6000 
2005/12/6,513.8000 
2005/12/7,517.8000 
2005/12/8,522.7000 
2005/12/9,530.2000 
2005/12/12,531.5000 
2005/12/13,524.1000 
2005/12/14,509.5000 
2005/12/15,506.6000 
2005/12/16,505.9000 
2005/12/19,506.1000 
2005/12/20,497.0000 
2005/12/21,495.3000 
2005/12/22,505.0000 
2005/12/23,505.2000 
2005/12/27,510.1000 
2005/12/28,516.3000 
2005/12/29,517.5000 
2005/12/30,519.7000 
2006/1/3,532.5000 
2006/1/4,535.6000 
2006/1/5,527.8000 
2006/1/6,541.2000 
2006/1/9,550.5000 
2006/1/10,545.7000 
2006/1/11,550.1000 
2006/1/12,549.3000 
2006/1/13,557.0000 
2006/1/17,554.3000 
2006/1/18,544.5000 
2006/1/19,559.0000 
2006/1/20,554.0000 
2006/1/23,558.7000 
2006/1/24,558.1000 
2006/1/25,562.5000 
2006/1/26,559.9000 
2006/1/27,558.8000 
2006/1/30,570.6000 
2006/1/31,575.5000 
2006/2/1,574.0000 
2006/2/2,576.8000 
2006/2/3,571.6000 
2006/2/6,574.3000 
2006/2/7,554.8000 
2006/2/8,553.8000 
2006/2/9,568.1000 
2006/2/10,553.5000 
2006/2/13,542.1000 
2006/2/14,548.9000 
2006/2/15,542.7000 
2006/2/16,548.8000 
2006/2/17,554.6000 
2006/2/21,556.6000 
2006/2/22,556.6000 
2006/2/23,550.9000 
2006/2/24,561.2000 
2006/2/27,557.0000 
2006/2/28,563.9000 
2006/3/1,565.8000 
2006/3/2,570.4000 
